family,variable,forced_value,status,fleet_size,chained,objective,min_fleet_reachable,objective_reachable,solved
chaining,"(107, (294300163, 296000097))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296000097))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 296000100))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296000100))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200000230))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000230))",1,Optimal,32,100,85.89680000000003,False,False,True
chaining,"(107, (294300163, 200000229))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000229))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294400182))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294400182))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294300211))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294300211))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294300167))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294300167))",1,Optimal,31,101,87.23113333333335,True,False,True
chaining,"(107, (294300163, 294300215))",0,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294300215))",1,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294300216))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294300216))",1,Optimal,31,101,86.89680000000001,True,False,True
chaining,"(107, (294300163, 294300217))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294300217))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200090219))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090219))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294300220))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294300220))",1,Optimal,31,101,86.89680000000001,True,False,True
chaining,"(107, (294300163, 200000221))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000221))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200000222))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000222))",1,Optimal,31,101,87.23113333333335,True,False,True
chaining,"(107, (294300163, 294400189))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294400189))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200090224))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090224))",1,Optimal,32,100,85.89680000000001,False,False,True
chaining,"(107, (294300163, 200090225))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090225))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200000817))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000817))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (294300163, 296600062))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296600062))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (294300163, 200000029))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000029))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (294300163, 294100823))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100823))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (294300163, 200000026))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000026))",1,Optimal,32,100,86.63148333333335,False,False,True
chaining,"(107, (294300163, 294300226))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294300226))",1,Optimal,32,100,85.89680000000001,False,False,True
chaining,"(107, (294300163, 294100827))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100827))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (294300163, 294100826))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100826))",1,Optimal,32,100,86.39320000000001,False,False,True
chaining,"(107, (294300163, 294100824))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100824))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (294300163, 296600060))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296600060))",1,Optimal,31,101,87.1846666666667,True,False,True
chaining,"(107, (294300163, 200000030))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000030))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (294300163, 296600058))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296600058))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (294300163, 296200629))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200629))",1,Optimal,32,100,86.39320000000001,False,False,True
chaining,"(107, (294300163, 296200627))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200627))",1,Optimal,31,101,87.18466666666667,True,False,True
chaining,"(107, (294300163, 296200626))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200626))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 296200625))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200625))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (294300163, 296200093))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200093))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 296100047))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296100047))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (294300163, 296200088))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200088))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (294300163, 200090682))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090682))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 296200624))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200624))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 296200099))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200099))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 296100049))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296100049))",1,Optimal,31,101,86.94666666666669,True,False,True
chaining,"(107, (294300163, 296200096))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200096))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 296200102))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 296200102))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200090402))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090402))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 295700445))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295700445))",1,Optimal,31,101,87.13857777777778,True,False,True
chaining,"(107, (294300163, 295800465))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295800465))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294100316))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100316))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 295200241))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295200241))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 295201004))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295201004))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294100328))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100328))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200090404))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090404))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 295800463))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295800463))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 295800464))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295800464))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (294300163, 295200233))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295200233))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (294300163, 200090340))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090340))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294100341))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100341))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (294300163, 200000382))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000382))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294100344))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100344))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 295200253))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295200253))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 295100254))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295100254))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (294300163, 200000336))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000336))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 200090337))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090337))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (294300163, 294100345))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100345))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (294300163, 294100348))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100348))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294100349))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100349))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (294300163, 294100352))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100352))",1,Optimal,32,100,86.63148333333334,False,False,True
chaining,"(107, (294300163, 294100353))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100353))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (294300163, 295200235))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 295200235))",1,Optimal,32,100,86.63148333333335,False,False,True
chaining,"(107, (294300163, 294100361))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100361))",1,Optimal,32,100,86.00994444444446,False,False,True
chaining,"(107, (294300163, 294200141))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294200141))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294200138))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294200138))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294200175))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294200175))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294100147))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100147))",1,Optimal,31,101,87.19543333333336,True,False,True
chaining,"(107, (294300163, 200090123))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200090123))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294200148))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294200148))",1,Optimal,31,101,87.15633333333335,True,False,True
chaining,"(107, (294300163, 200000121))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 200000121))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294100132))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294100132))",1,Optimal,31,101,87.52438333333335,True,False,True
chaining,"(107, (294300163, 294200147))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294200147))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (294300163, 294200154))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (294300163, 294200154))",1,Optimal,31,101,87.37544444444445,True,False,True
chaining,"(107, (200090206, 296000105))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296000105))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294100713))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100713))",1,Optimal,31,101,86.89774444444446,True,False,True
chaining,"(107, (200090206, 200090702))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090702))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294300217))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294300217))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 200090219))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090219))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294300220))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294300220))",1,Optimal,31,101,86.89680000000001,True,False,True
chaining,"(107, (200090206, 200000221))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000221))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 294300211))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294300211))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294300167))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294300167))",1,Optimal,31,101,87.23113333333335,True,False,True
chaining,"(107, (200090206, 294300215))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294300215))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (200090206, 294300216))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294300216))",1,Optimal,31,101,86.89680000000001,True,False,True
chaining,"(107, (200090206, 296000091))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296000091))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 296000097))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296000097))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 200000230))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000230))",1,Optimal,32,100,85.89680000000001,False,False,True
chaining,"(107, (200090206, 294400182))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294400182))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (200090206, 200000222))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000222))",1,Optimal,31,101,87.23113333333335,True,False,True
chaining,"(107, (200090206, 294400189))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294400189))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 200090224))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090224))",1,Optimal,32,100,85.89680000000003,False,False,True
chaining,"(107, (200090206, 200090225))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090225))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (200090206, 200000026))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000026))",1,Optimal,32,100,86.63148333333334,False,False,True
chaining,"(107, (200090206, 294300226))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294300226))",1,Optimal,32,100,85.89680000000003,False,False,True
chaining,"(107, (200090206, 294100827))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100827))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (200090206, 294100826))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100826))",1,Optimal,32,100,86.39320000000001,False,False,True
chaining,"(107, (200090206, 294100824))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100824))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (200090206, 296600058))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296600058))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (200090206, 200000817))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000817))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (200090206, 296600062))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296600062))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (200090206, 200000029))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000029))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (200090206, 294100823))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100823))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (200090206, 296200629))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200629))",1,Optimal,32,100,86.39320000000001,False,False,True
chaining,"(107, (200090206, 296200627))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200627))",1,Optimal,31,101,87.18466666666667,True,False,True
chaining,"(107, (200090206, 296200626))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200626))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (200090206, 296200625))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200625))",1,Optimal,31,101,87.18466666666667,True,False,True
chaining,"(107, (200090206, 296200624))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200624))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 296200099))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200099))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 296200088))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200088))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 200090682))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090682))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 200090402))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090402))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 295700445))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 295700445))",1,Optimal,31,101,87.13857777777778,True,False,True
chaining,"(107, (200090206, 295800465))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 295800465))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 200090404))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090404))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 295800463))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 295800463))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 295800464))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 295800464))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 296100049))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296100049))",1,Optimal,31,101,86.94666666666667,True,False,True
chaining,"(107, (200090206, 296200096))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200096))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 296200093))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296200093))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 296100047))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 296100047))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (200090206, 294100316))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100316))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 295200241))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 295200241))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 295201004))",0,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 295201004))",1,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100328))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100328))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 295200253))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 295200253))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 200000336))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000336))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 200090337))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090337))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (200090206, 200090340))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090340))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294100348))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100348))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294100349))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100349))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (200090206, 294100352))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100352))",1,Optimal,32,100,86.63148333333335,False,False,True
chaining,"(107, (200090206, 294100353))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100353))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (200090206, 294100341))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100341))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (200090206, 200000382))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000382))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (200090206, 294100344))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100344))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294100345))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100345))",1,Optimal,31,101,87.00994444444447,True,False,True
chaining,"(107, (200090206, 295200235))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 295200235))",1,Optimal,32,100,86.63148333333335,False,False,True
chaining,"(107, (200090206, 294100361))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100361))",1,Optimal,32,100,86.00994444444446,False,False,True
chaining,"(107, (200090206, 294200141))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294200141))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294200138))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294200138))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294200175))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294200175))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294100147))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100147))",1,Optimal,31,101,87.19543333333334,True,False,True
chaining,"(107, (200090206, 200090123))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200090123))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200090206, 294200148))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294200148))",1,Optimal,31,101,87.15633333333334,True,False,True
chaining,"(107, (200090206, 200000121))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 200000121))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (200090206, 294100132))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294100132))",1,Optimal,31,101,87.52438333333335,True,False,True
chaining,"(107, (200090206, 294200147))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200090206, 294200147))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200000229, 296000105))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200000229, 296000105))",1,Optimal,31,101,87.19005000000001,True,False,True
chaining,"(107, (200000229, 296000091))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200000229, 296000091))",1,Optimal,31,101,87.19005,True,False,True
chaining,"(107, (200000229, 296000097))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200000229, 296000097))",1,Optimal,31,101,87.19005000000001,True,False,True
chaining,"(107, (200000229, 200000230))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200000229, 200000230))",1,Optimal,32,100,86.19005000000001,False,False,True
chaining,"(107, (200000229, 294300216))",0,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (200000229, 294300216))",1,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200000229, 200090219))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (200000229, 200090219))",1,Optimal,31,101,87.19005000000001,True,False,True
chaining,"(107, (200000229, 294300220))",0,Optimal,31,101,87.63148333333335,True,True,False
