family,variable,forced_value,status,fleet_size,chained,objective,min_fleet_reachable,objective_reachable,solved
chaining,"(295700442, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(295700442, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(295700442, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 296200096)",0,Optimal,35,97,97,True,True,True
chaining,"(295700442, 296200096)",1,Optimal,35,97,97,True,True,False
chaining,"(295700442, 296200093)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 296200093)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 296200088)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 296200088)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 200090123)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 200090123)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 200000121)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 200000121)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 295200225)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 295200225)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 200090308)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 200090308)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 295200233)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 295200233)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 294100316)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294100316)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 294200147)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294200147)",1,Optimal,35,97,97,True,True,True
chaining,"(295700442, 294200133)",0,Optimal,35,97,97,True,True,False
chaining,"(295700442, 294200133)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090702)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090702)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294400182)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294400182)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294300211)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294300211)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294300215)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294300215)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294300217)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294300217)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296000091)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296000091)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296000097)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296000097)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296000100)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296000100)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200000229)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200000229)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296200096)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296200096)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296200093)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296200093)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296200088)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296200088)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090682)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090682)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200000221)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200000221)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294100316)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294100316)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 295200241)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295200241)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 295201004)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295201004)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294100328)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294100328)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(200090405, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296200624)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296200624)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 295200253)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295200253)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 296200102)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 296200102)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090402)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090402)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 295800465)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295800465)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090123)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090123)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 200090308)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200090308)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 295200233)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295200233)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(200090405, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(200090405, 200000121)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 200000121)",1,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294200147)",0,Optimal,35,97,97,True,True,True
chaining,"(200090405, 294200147)",1,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294200133)",0,Optimal,35,97,97,True,True,False
chaining,"(200090405, 294200133)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 296200624)",0,Optimal,35,97,97,True,True,True
chaining,"(295700445, 296200624)",1,Optimal,35,97,97,True,True,False
chaining,"(295700445, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 295800465)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 295800465)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 296000091)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 296000091)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 296000097)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 296000097)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 200000221)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200000221)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(295700445, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090702)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090702)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296000091)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296000091)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296000097)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296000097)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296000100)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296000100)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200000229)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200000229)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294400182)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294400182)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294300211)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294300211)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296200624)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296200624)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296200096)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296200096)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296200093)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296200093)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(295700444, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(295700445, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 296200088)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 296200088)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090682)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090682)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090402)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090402)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 295800465)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 295800465)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 295200233)",0,Optimal,35,97,97,True,True,True
chaining,"(295700444, 295200233)",1,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294100316)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294100316)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 295200241)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 295200241)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 295201004)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 295201004)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294100328)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294100328)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294300215)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294300215)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294300217)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294300217)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200000221)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200000221)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(295700444, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(295700444, 295200253)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 295200253)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(200000300, 295100254)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 295100254)",1,Optimal,36,96,96,False,False,True
chaining,"(200000300, 200090337)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 200090337)",1,Optimal,36,96,96,False,False,True
chaining,"(200000300, 294100341)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 294100341)",1,Optimal,36,96,96,False,False,True
chaining,"(200000300, 294100345)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 294100345)",1,Optimal,36,96,96,False,False,True
chaining,"(295700445, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(295700445, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(295700445, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(295700444, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200090123)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200090123)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 200000121)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 200000121)",1,Optimal,35,97,97,True,True,True
chaining,"(295700444, 294200147)",0,Optimal,35,97,97,True,True,False
chaining,"(295700444, 294200147)",1,Optimal,35,97,97,True,True,True
chaining,"(200000300, 200000325)",0,Optimal,36,96,96,False,False,True
chaining,"(200000300, 200000325)",1,Optimal,35,97,97,True,True,False
chaining,"(200000300, 200090329)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 200090329)",1,Optimal,36,96,96,False,False,True
chaining,"(200000301, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(200000301, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200624)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200624)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(200000300, 294100349)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 294100349)",1,Optimal,36,96,96,False,False,True
chaining,"(200000300, 294100353)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 294100353)",1,Optimal,36,96,96,False,False,True
chaining,"(200000300, 294100361)",0,Optimal,35,97,97,True,True,False
chaining,"(200000300, 294100361)",1,Optimal,36,96,96,False,False,True
chaining,"(200000301, 296000081)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296000081)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200000300)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200000300)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295200225)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295200225)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090308)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090308)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295200233)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295200233)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295200253)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295200253)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200000221)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200000221)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200102)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200102)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200101)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200101)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200098)",0,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200098)",1,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090402)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090402)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294100316)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294100316)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295200241)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295200241)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295201004)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295201004)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294100328)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294100328)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090702)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090702)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296000091)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296000091)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296000097)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296000097)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294400182)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294400182)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294300211)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294300211)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294300215)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294300215)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294300217)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294300217)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200096)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200096)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200093)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200093)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296200088)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296200088)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090682)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090682)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294200134)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294200134)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295800465)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295800465)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 296000100)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 296000100)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200090205)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 200090205)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 294400173)",0,Optimal,35,97,97,True,True,False
chaining,"(200000301, 294400173)",1,Optimal,35,97,97,True,True,True
chaining,"(200000301, 200000229)",0,Optimal,35,97,97,True,True,False
